id,exchange,symbol,unix,price,amount,sell
168137224,bn,btcusdt,1570147200299,8224.43,0.167953,false
168137225,bn,btcusdt,1570147200370,8224.8,0.152024,false
168137226,bn,btcusdt,1570147200370,8225,1.059419,false
168137227,bn,btcusdt,1570147200392,8225,0.872152,false
168137228,bn,btcusdt,1570147200394,8225,1.09948,false
168137229,bn,btcusdt,1570147200397,8225,4,false
168137230,bn,btcusdt,1570147200402,8225,2,false
168137231,bn,btcusdt,1570147200417,8225,1.938562,false
168137232,bn,btcusdt,1570147200418,8225,1.938562,false
168137233,bn,btcusdt,1570147200419,8225,0.08612,false
168137234,bn,btcusdt,1570147200427,8225,0.08612,false
168137235,bn,btcusdt,1570147200432,8225,0.125634,false
168137236,bn,btcusdt,1570147200436,8225,0.115501,false
168137237,bn,btcusdt,1570147200436,8225,0.033434,false
168137238,bn,btcusdt,1570147200440,8225,0.033434,false
168137239,bn,btcusdt,1570147200441,8225,0.125634,false
168137240,bn,btcusdt,1570147200441,8225,0.115501,false
168137241,bn,btcusdt,1570147200446,8225,5.5,false
168137242,bn,btcusdt,1570147200468,8225,0.73262,false
168137243,bn,btcusdt,1570147200478,8226.78,0.498132,false
168137244,bn,btcusdt,1570147200581,8224.75,0.028447,false
168137245,bn,btcusdt,1570147200581,8226.7,0.076797,false
168137246,bn,btcusdt,1570147200855,8225.01,0.005538,false
168137247,bn,btcusdt,1570147200859,8226.71,0.001485,false
168137248,bn,btcusdt,1570147201006,8224.44,0.00176,true
168137249,bn,btcusdt,1570147201243,8226.71,0.021499,false
168137250,bn,btcusdt,1570147201305,8226.71,0.022256,false
168137251,bn,btcusdt,1570147201305,8226.78,0.075038,false
168137252,bn,btcusdt,1570147201328,8226.78,0.109455,false
168137253,bn,btcusdt,1570147201696,8226.73,0.002656,false
168137254,bn,btcusdt,1570147201723,8226.73,0.024709,false
168137255,bn,btcusdt,1570147201873,8226.78,0.002101,false
168137256,bn,btcusdt,1570147202635,8225.92,0.140917,true
168137257,bn,btcusdt,1570147202754,8225.48,0.039432,true
168137258,bn,btcusdt,1570147203059,8225.55,0.251183,true
168137259,bn,btcusdt,1570147203059,8225.49,0.002395,true
168137260,bn,btcusdt,1570147203289,8225.6,0.023498,true
168137261,bn,btcusdt,1570147204187,8225.83,0.023917,true
168137262,bn,btcusdt,1570147204268,8226.78,0.012101,false
168137263,bn,btcusdt,1570147204342,8225.83,0.118336,true
168137264,bn,btcusdt,1570147204342,8225.8,0.031815,true
168137265,bn,btcusdt,1570147204866,8226.17,0.311772,false
168137266,bn,btcusdt,1570147205126,8225.87,0.083782,true
168137267,bn,btcusdt,1570147205126,8225.84,0.22425,true
168137268,bn,btcusdt,1570147205489,8225.86,0.054485,true
168137269,bn,btcusdt,1570147205489,8225.76,0.005526,true
168137270,bn,btcusdt,1570147205978,8226.78,0.053173,false
168137271,bn,btcusdt,1570147205978,8226.91,0.067928,false
168137272,bn,btcusdt,1570147206475,8227.59,0.011047,false
168137273,bn,btcusdt,1570147206581,8225.96,0.268104,true
168137274,bn,btcusdt,1570147206781,8226.99,0.006531,false
168137275,bn,btcusdt,1570147207110,8225.96,0.05309,true
168137276,bn,btcusdt,1570147207110,8225.95,0.060032,true
168137277,bn,btcusdt,1570147207110,8225.91,0.036878,true
168137278,bn,btcusdt,1570147207137,8226.4,0.069039,true
168137279,bn,btcusdt,1570147207147,8225.91,0.111404,true
168137280,bn,btcusdt,1570147207779,8226.85,0.00974,false
168137281,bn,btcusdt,1570147207875,8226.85,0.054331,false
168137282,bn,btcusdt,1570147208415,8225.88,0.042569,true
168137283,bn,btcusdt,1570147208415,8225.85,0.107582,true
168137284,bn,btcusdt,1570147208559,8225.86,0.051403,true
168137285,bn,btcusdt,1570147208559,8225.85,0.313297,true
168137286,bn,btcusdt,1570147208715,8226.83,0.0091,false
168137287,bn,btcusdt,1570147209442,8226.83,0.245123,false
168137288,bn,btcusdt,1570147209442,8226.84,0.140857,false
168137289,bn,btcusdt,1570147209526,8225.88,0.134734,true
168137290,bn,btcusdt,1570147209526,8225.87,0.165181,true
168137291,bn,btcusdt,1570147209526,8225.85,0.064785,true
168137292,bn,btcusdt,1570147209630,8226.81,0.156828,false
168137293,bn,btcusdt,1570147209777,8226.81,0.000884,false
168137294,bn,btcusdt,1570147209777,8226.82,0.053916,false
168137295,bn,btcusdt,1570147209827,8225.89,0.00244,true
168137296,bn,btcusdt,1570147210595,8226.81,0.02431,false
168137297,bn,btcusdt,1570147210595,8225.89,0.076945,true
168137298,bn,btcusdt,1570147210595,8225.85,0.287755,true
168137299,bn,btcusdt,1570147211165,8226.79,0.027739,false
168137300,bn,btcusdt,1570147211465,8226.79,0.01043,false
168137301,bn,btcusdt,1570147211596,8225.86,0.121585,true
168137302,bn,btcusdt,1570147211596,8225.85,0.243115,true
168137303,bn,btcusdt,1570147212102,8226.81,0.002427,true
168137304,bn,btcusdt,1570147212427,8226.81,0.009567,true
168137305,bn,btcusdt,1570147212490,8226.99,0.121101,false
168137306,bn,btcusdt,1570147212497,8226.99,0.03471,false
168137307,bn,btcusdt,1570147212497,8227,0.207493,false
168137308,bn,btcusdt,1570147212522,8226.81,0.00909,true
168137309,bn,btcusdt,1570147212805,8226.97,0.129269,false
168137310,bn,btcusdt,1570147212805,8227,0.478315,false
168137311,bn,btcusdt,1570147212805,8227.62,0.189371,false
168137312,bn,btcusdt,1570147212805,8228.91,0.451889,false
168137313,bn,btcusdt,1570147212805,8229,0.024304,false
168137314,bn,btcusdt,1570147212805,8229.05,0.18316,false
168137315,bn,btcusdt,1570147212805,8229.34,0.208931,false
168137316,bn,btcusdt,1570147212974,8227.18,0.222622,false
168137317,bn,btcusdt,1570147213039,8229.11,0.076139,false
168137318,bn,btcusdt,1570147213039,8229.21,0.967504,false
168137319,bn,btcusdt,1570147213039,8229.33,0.280903,false
168137320,bn,btcusdt,1570147213039,8229.34,0.291069,false
168137321,bn,btcusdt,1570147213039,8229.73,0.394885,false
168137322,bn,btcusdt,1570147213039,8229.87,0.002896,false
168137323,bn,btcusdt,1570147213039,8230,0.486604,false
168137324,bn,btcusdt,1570147213364,8229.87,0.04487,false
168137325,bn,btcusdt,1570147213364,8229.99,0.038227,false
168137326,bn,btcusdt,1570147213573,8226.9,0.059277,true
168137327,bn,btcusdt,1570147213675,8227.03,0.016827,true
168137328,bn,btcusdt,1570147213708,8227.15,0.061366,true
168137329,bn,btcusdt,1570147214040,8227.34,0.06001,true
168137330,bn,btcusdt,1570147214058,8229.92,0.0025,false
168137331,bn,btcusdt,1570147214159,8227.43,0.075569,true
168137332,bn,btcusdt,1570147214483,8229.92,0.001494,false
168137333,bn,btcusdt,1570147214959,8227.6,0.004711,true
168137334,bn,btcusdt,1570147215222,8228.21,0.022539,false
168137335,bn,btcusdt,1570147215362,8227.68,0.059098,true
168137336,bn,btcusdt,1570147215372,8229.92,0.001557,false
168137337,bn,btcusdt,1570147215436,8229.92,0.006824,false
168137338,bn,btcusdt,1570147216877,8228.08,0.010282,true
168137339,bn,btcusdt,1570147216938,8228.08,0.001236,true
168137340,bn,btcusdt,1570147217259,8228.08,0.142235,true
168137341,bn,btcusdt,1570147217259,8228.03,0.007916,true
168137342,bn,btcusdt,1570147217632,8228.72,0.093789,true
168137343,bn,btcusdt,1570147217649,8228.18,0.012969,true
168137344,bn,btcusdt,1570147217851,8229.87,0.153563,false
168137345,bn,btcusdt,1570147217851,8229.91,0.3,false
168137346,bn,btcusdt,1570147217851,8230,0.888126,false
168137347,bn,btcusdt,1570147217851,8230.8,0.001701,false
168137348,bn,btcusdt,1570147217851,8232.17,0.026976,false
168137349,bn,btcusdt,1570147217851,8232.21,0.465053,false
168137350,bn,btcusdt,1570147217851,8232.41,0.164581,false
168137351,bn,btcusdt,1570147218281,8228.37,0.001793,true
168137352,bn,btcusdt,1570147219725,8228.95,0.26928,true
168137353,bn,btcusdt,1570147220042,8228.45,0.084951,true
168137354,bn,btcusdt,1570147220143,8228.45,0.001506,true
168137355,bn,btcusdt,1570147221914,8228.62,0.6,true
168137356,bn,btcusdt,1570147222277,8228.68,0.029121,true
168137357,bn,btcusdt,1570147223529,8228.8,0.379724,true
168137358,bn,btcusdt,1570147223529,8228.79,0.070727,true
168137359,bn,btcusdt,1570147223730,8228.79,0.060012,true
168137360,bn,btcusdt,1570147224795,8231.54,0.002,false
168137361,bn,btcusdt,1570147224884,8231.54,0.097929,false
168137362,bn,btcusdt,1570147225455,8231.54,0.002896,false
168137363,bn,btcusdt,1570147226450,8229.08,0.034104,true
168137364,bn,btcusdt,1570147226450,8229.02,0.479965,true
168137365,bn,btcusdt,1570147226450,8229.01,0.406285,true
168137366,bn,btcusdt,1570147226450,8228.83,0.055346,true
168137367,bn,btcusdt,1570147226535,8228.94,0.010679,false
168137368,bn,btcusdt,1570147227209,8228.1,0.00243,true
168137369,bn,btcusdt,1570147227264,8228.1,0.01766,true
168137370,bn,btcusdt,1570147227287,8228,0.49282,true
168137371,bn,btcusdt,1570147227782,8228,0.000003,true
168137372,bn,btcusdt,1570147227782,8226.14,0.011833,true
168137373,bn,btcusdt,1570147227782,8226.1,0.438615,true
168137374,bn,btcusdt,1570147228137,8227.81,0.087583,false
168137375,bn,btcusdt,1570147228430,8228.77,0.277521,false
168137376,bn,btcusdt,1570147228430,8228.89,0.011104,false
168137377,bn,btcusdt,1570147228907,8226.27,0.115158,true
168137378,bn,btcusdt,1570147229812,8228.8,0.157167,false
168137379,bn,btcusdt,1570147229812,8228.89,0.264267,false
168137380,bn,btcusdt,1570147230937,8226.36,0.005422,true
168137381,bn,btcusdt,1570147231093,8228.72,0.04838,false
168137382,bn,btcusdt,1570147231850,8228.72,0.097859,false
168137383,bn,btcusdt,1570147231850,8228.79,0.047831,false
168137384,bn,btcusdt,1570147231850,8228.89,0.035733,false
168137385,bn,btcusdt,1570147231850,8228.92,0.3,false
168137386,bn,btcusdt,1570147231850,8228.94,0.110874,false
168137387,bn,btcusdt,1570147231850,8230.04,1.407703,false
168137388,bn,btcusdt,1570147232237,8229.9,0.091836,false
168137389,bn,btcusdt,1570147232237,8230.04,0.124599,false
168137390,bn,btcusdt,1570147232326,8226.55,0.150151,true
168137391,bn,btcusdt,1570147233416,8228.72,0.013296,true
168137392,bn,btcusdt,1570147233416,8226.47,0.046725,true
168137393,bn,btcusdt,1570147233520,8228.19,0.213979,true
168137394,bn,btcusdt,1570147235331,8226.53,0.150151,true
168137395,bn,btcusdt,1570147235342,8226.53,0.001228,true
168137396,bn,btcusdt,1570147236771,8227.54,0.421423,false
168137397,bn,btcusdt,1570147237339,8227.53,0.0121,false
168137398,bn,btcusdt,1570147237571,8227.53,0.0121,false
168137399,bn,btcusdt,1570147237808,8227.53,0.0121,false
168137400,bn,btcusdt,1570147238520,8227.72,0.012099,false
168137401,bn,btcusdt,1570147238810,8227.72,0.012099,false
168137402,bn,btcusdt,1570147238877,8226.66,0.006049,true
168137403,bn,btcusdt,1570147239402,8226.66,0.018259,true
168137404,bn,btcusdt,1570147239402,8226.65,0.033661,true
168137405,bn,btcusdt,1570147239458,8227.69,0.028547,false
168137406,bn,btcusdt,1570147239458,8227.7,0.025543,false
168137407,bn,btcusdt,1570147239938,8227.7,0.019041,false
168137408,bn,btcusdt,1570147240063,8227.7,0.012099,false
168137409,bn,btcusdt,1570147240430,8227.25,0.279619,false
168137410,bn,btcusdt,1570147240432,8227.7,0.043035,false
168137411,bn,btcusdt,1570147242107,8229.61,0.158667,false
168137412,bn,btcusdt,1570147242107,8229.75,0.3,false
168137413,bn,btcusdt,1570147242107,8230.62,0.353712,false
168137414,bn,btcusdt,1570147242632,8229.61,0.401231,false
168137415,bn,btcusdt,1570147242674,8230.73,0.130173,false
168137416,bn,btcusdt,1570147242674,8230.84,0.005523,false
168137417,bn,btcusdt,1570147243217,8227.85,0.060098,true
168137418,bn,btcusdt,1570147243552,8227.85,0.033701,true
168137419,bn,btcusdt,1570147245674,8231.39,0.010679,false
168137420,bn,btcusdt,1570147245971,8229.31,0.522558,false
168137421,bn,btcusdt,1570147247420,8231.39,0.02399,false
168137422,bn,btcusdt,1570147248736,8231.39,0.009011,false
168137423,bn,btcusdt,1570147248838,8229.88,0.199803,false
168137424,bn,btcusdt,1570147249426,8231.26,0.02399,false
168137425,bn,btcusdt,1570147249449,8231.26,0.015127,false
168137426,bn,btcusdt,1570147250103,8231.25,0.0013,false
168137427,bn,btcusdt,1570147250639,8231.13,0.009012,false
168137428,bn,btcusdt,1570147250736,8228.33,0.00124,true
168137429,bn,btcusdt,1570147250774,8230.05,0.027308,false
168137430,bn,btcusdt,1570147251434,8231.01,0.007947,false
168137431,bn,btcusdt,1570147251434,8231.38,0.016045,false
168137432,bn,btcusdt,1570147251885,8230.01,0.018322,true
168137433,bn,btcusdt,1570147251987,8230.03,0.005975,true
168137434,bn,btcusdt,1570147252110,8230.04,0.024297,true
168137435,bn,btcusdt,1570147252202,8230.05,0.024297,true
168137436,bn,btcusdt,1570147252319,8230.06,0.024297,true
168137437,bn,btcusdt,1570147252413,8230.03,0.04788,true
168137438,bn,btcusdt,1570147252521,8230,0.018322,true
168137439,bn,btcusdt,1570147252557,8229.24,0.153001,false
168137440,bn,btcusdt,1570147252701,8229.23,0.00124,false
168137441,bn,btcusdt,1570147252701,8231.09,0.010919,false
168137442,bn,btcusdt,1570147252978,8227.78,0.060011,true
168137443,bn,btcusdt,1570147254471,8229.76,0.03347,false
168137444,bn,btcusdt,1570147254755,8229.62,0.009133,false
168137445,bn,btcusdt,1570147254866,8229.55,0.002403,false
168137446,bn,btcusdt,1570147255386,8227.72,0.045124,true
168137447,bn,btcusdt,1570147255714,8228.16,0.467837,true
168137448,bn,btcusdt,1570147257119,8229.45,0.002403,false
168137449,bn,btcusdt,1570147257422,8228.54,0.205208,false
168137450,bn,btcusdt,1570147259196,8229.42,0.021899,false
168137451,bn,btcusdt,1570147259196,8229.43,0.201978,false
168137452,bn,btcusdt,1570147259340,8230.08,0.024297,true
168137453,bn,btcusdt,1570147259340,8230.07,0.221092,true
168137454,bn,btcusdt,1570147259434,8230.07,0.011939,true
168137455,bn,btcusdt,1570147259540,8230.07,0.012355,true
168137456,bn,btcusdt,1570147259835,8230.56,0.496543,true
168137457,bn,btcusdt,1570147260450,8230.07,0.000003,true
168137458,bn,btcusdt,1570147260450,8230.05,0.028719,true
168137459,bn,btcusdt,1570147261881,8230.06,0.033377,true
168137460,bn,btcusdt,1570147262002,8230.06,0.04502,true
168137461,bn,btcusdt,1570147262109,8230.08,0.02446,true
168137462,bn,btcusdt,1570147262215,8230.09,0.02427,true
168137463,bn,btcusdt,1570147262828,8231.06,0.00477,false
168137464,bn,btcusdt,1570147263066,8230.58,0.231981,false
168137465,bn,btcusdt,1570147263172,8230.09,0.060086,true
168137466,bn,btcusdt,1570147263270,8231.06,0.001449,false
168137467,bn,btcusdt,1570147263388,8230.09,0.044241,true
168137468,bn,btcusdt,1570147263388,8230.08,0.040704,true
168137469,bn,btcusdt,1570147263388,8230.05,0.055276,true
168137470,bn,btcusdt,1570147263809,8231.04,0.010679,false
168137471,bn,btcusdt,1570147264386,8230.06,0.062086,true
168137472,bn,btcusdt,1570147264386,8230.05,0.302614,true
168137473,bn,btcusdt,1570147264424,8230.05,0.062085,true
168137474,bn,btcusdt,1570147265389,8230.07,0.141977,true
168137475,bn,btcusdt,1570147265389,8230.05,0.183799,true
168137476,bn,btcusdt,1570147265389,8229.96,0.038924,true
168137477,bn,btcusdt,1570147265536,8230.89,0.130541,false
168137478,bn,btcusdt,1570147266316,8229.07,0.169468,false
168137479,bn,btcusdt,1570147266387,8228.2,0.023133,true
168137480,bn,btcusdt,1570147266387,8228.14,0.149154,true
168137481,bn,btcusdt,1570147266387,8227.71,0.192413,true
168137482,bn,btcusdt,1570147266974,8230.79,0.020613,false
168137483,bn,btcusdt,1570147268576,8229.24,0.191267,false
168137484,bn,btcusdt,1570147269407,8230,0.001336,false
168137485,bn,btcusdt,1570147271039,8229.07,0.384243,true
168137486,bn,btcusdt,1570147271279,8229.97,0.001336,false
168137487,bn,btcusdt,1570147271497,8229.97,0.005781,false
168137488,bn,btcusdt,1570147273530,8229.27,0.074128,true
168137489,bn,btcusdt,1570147274160,8228.03,0.06,true
168137490,bn,btcusdt,1570147274276,8228.03,0.002418,true
168137491,bn,btcusdt,1570147275427,8227.94,0.01331,true
168137492,bn,btcusdt,1570147275538,8227.94,0.45075,true
168137493,bn,btcusdt,1570147276248,8228.45,0.145512,true
168137494,bn,btcusdt,1570147276942,8227.94,0.001446,true
168137495,bn,btcusdt,1570147277044,8229.75,0.0376,false
168137496,bn,btcusdt,1570147277263,8227.94,0.014708,true
168137497,bn,btcusdt,1570147279408,8227.38,0.006824,true
168137498,bn,btcusdt,1570147279596,8229.54,0.00237,false
168137499,bn,btcusdt,1570147280142,8227.38,0.017483,true
168137500,bn,btcusdt,1570147280761,8227.94,0.12213,false
168137501,bn,btcusdt,1570147281950,8228.2,0.010679,false
168137502,bn,btcusdt,1570147283435,8228.15,0.012099,false
168137503,bn,btcusdt,1570147284129,8228.15,0.041223,false
168137504,bn,btcusdt,1570147284641,8227.39,0.0029,true
168137505,bn,btcusdt,1570147285780,8227.39,0.060007,true
168137506,bn,btcusdt,1570147286598,8227.38,0.025477,true
168137507,bn,btcusdt,1570147286645,8227.63,0.277693,true
168137508,bn,btcusdt,1570147286971,8228.1,0.013743,false
168137509,bn,btcusdt,1570147287882,8227.98,0.015472,false
168137510,bn,btcusdt,1570147288756,8227.98,0.078566,false
168137511,bn,btcusdt,1570147291225,8227.71,0.345169,false
168137512,bn,btcusdt,1570147291228,8227.96,0.021575,false
168137513,bn,btcusdt,1570147291356,8227.38,0.00726,true
168137514,bn,btcusdt,1570147294219,8228.1,0.002406,false
168137515,bn,btcusdt,1570147294928,8228.1,0.002365,false
168137516,bn,btcusdt,1570147296365,8227.72,0.372461,false
168137517,bn,btcusdt,1570147297363,8227.38,0.041977,true
168137518,bn,btcusdt,1570147297363,8225.65,0.018028,true
168137519,bn,btcusdt,1570147298963,8227.71,0.00711,false
168137520,bn,btcusdt,1570147299078,8227.71,0.006874,false
168137521,bn,btcusdt,1570147299205,8227.06,0.167568,true
168137522,bn,btcusdt,1570147300011,8227.71,0.156192,false
168137523,bn,btcusdt,1570147300011,8227.75,0.045465,false
168137524,bn,btcusdt,1570147300011,8227.99,0.270813,false
168137525,bn,btcusdt,1570147300087,8228,0.010679,false
168137526,bn,btcusdt,1570147302158,8227.06,0.150578,false
168137527,bn,btcusdt,1570147304251,8228,0.010674,false
168137528,bn,btcusdt,1570147304251,8229.5,0.066791,false
168137529,bn,btcusdt,1570147305040,8227.69,0.416661,false
168137530,bn,btcusdt,1570147307190,8228.25,0.083553,true
168137531,bn,btcusdt,1570147308706,8229.25,0.002681,false
168137532,bn,btcusdt,1570147308928,8229.06,0.002407,false
168137533,bn,btcusdt,1570147309021,8226.64,0.060005,true
168137534,bn,btcusdt,1570147309137,8228.91,0.002407,false
168137535,bn,btcusdt,1570147309762,8228.55,0.088769,false
168137536,bn,btcusdt,1570147309872,8228.51,0.108435,false
168137537,bn,btcusdt,1570147310412,8228.31,0.002407,false
168137538,bn,btcusdt,1570147310933,8227.76,0.240001,true
168137539,bn,btcusdt,1570147311844,8226.86,0.006178,true
168137540,bn,btcusdt,1570147312020,8228.31,0.010294,false
168137541,bn,btcusdt,1570147312769,8227.49,0.158437,false
168137542,bn,btcusdt,1570147312840,8227.04,0.482419,true
168137543,bn,btcusdt,1570147312840,8227.03,0.162875,true
168137544,bn,btcusdt,1570147312840,8226.88,0.06964,true
168137545,bn,btcusdt,1570147313520,8228.24,0.008076,false
168137546,bn,btcusdt,1570147313847,8226.92,0.002222,true
168137547,bn,btcusdt,1570147315562,8228.07,0.001893,false
168137548,bn,btcusdt,1570147315595,8227.12,0.320686,true
168137549,bn,btcusdt,1570147316155,8228.06,0.024306,false
168137550,bn,btcusdt,1570147316155,8228.07,0.146556,false
168137551,bn,btcusdt,1570147316155,8228.11,0.171623,false
168137552,bn,btcusdt,1570147316155,8228.3,0.057515,false
168137553,bn,btcusdt,1570147317655,8227.67,0.002407,false
168137554,bn,btcusdt,1570147317971,8227.17,0.412361,true
168137555,bn,btcusdt,1570147318213,8227.59,0.010679,false
168137556,bn,btcusdt,1570147319999,8227.58,0.024302,false
168137557,bn,btcusdt,1570147320523,8228.24,0.017887,false
168137558,bn,btcusdt,1570147320702,8226.67,0.024308,true
168137559,bn,btcusdt,1570147320702,8226.66,0.035694,true
168137560,bn,btcusdt,1570147321169,8227.27,0.09778,false
168137561,bn,btcusdt,1570147323457,8226.67,0.024306,true
168137562,bn,btcusdt,1570147323457,8226.66,0.126466,true
168137563,bn,btcusdt,1570147323457,8226.65,0.073551,true
168137564,bn,btcusdt,1570147323457,8225.66,0.140377,true
168137565,bn,btcusdt,1570147323613,8228.06,0.024308,false
168137566,bn,btcusdt,1570147323613,8228.07,0.15306,false
168137567,bn,btcusdt,1570147323613,8228.14,0.3,false
168137568,bn,btcusdt,1570147323613,8228.22,0.022632,false
168137569,bn,btcusdt,1570147324459,8225.84,0.024307,true
168137570,bn,btcusdt,1570147324459,8225.83,0.154486,true
168137571,bn,btcusdt,1570147324459,8225.66,0.185907,true
168137572,bn,btcusdt,1570147325246,8226.48,0.359352,true
168137573,bn,btcusdt,1570147326010,8224.11,0.02431,true
168137574,bn,btcusdt,1570147326010,8224.1,0.049681,true
168137575,bn,btcusdt,1570147326397,8224.2,0.054402,true
168137576,bn,btcusdt,1570147326459,8226.53,0.002407,false
168137577,bn,btcusdt,1570147327498,8225.46,0.002461,false
168137578,bn,btcusdt,1570147327678,8223.53,0.00715,true
168137579,bn,btcusdt,1570147327925,8222.89,0.091096,true
168137580,bn,btcusdt,1570147327925,8222.83,0.041165,true
168137581,bn,btcusdt,1570147327942,8222.83,0.04271,true
168137582,bn,btcusdt,1570147327962,8222.95,0.053663,true
168137583,bn,btcusdt,1570147327962,8222.83,0.100243,true
168137584,bn,btcusdt,1570147327965,8222.83,0.27145,true
168137585,bn,btcusdt,1570147328130,8222.87,0.307098,true
168137586,bn,btcusdt,1570147328291,8221.67,0.031598,true
168137587,bn,btcusdt,1570147328291,8221.58,1.003663,true
168137588,bn,btcusdt,1570147328291,8221.45,0.073561,true
168137589,bn,btcusdt,1570147328349,8224.63,0.002407,false
168137590,bn,btcusdt,1570147328525,8224.35,0.002425,false
168137591,bn,btcusdt,1570147328572,8224.35,0.001279,false
168137592,bn,btcusdt,1570147328888,8220.7,0.020134,true
168137593,bn,btcusdt,1570147328888,8220.6,0.058859,true
168137594,bn,btcusdt,1570147328888,8220.5,0.644884,true
168137595,bn,btcusdt,1570147328888,8220.49,0.954302,true
168137596,bn,btcusdt,1570147328888,8220.48,0.058859,true
168137597,bn,btcusdt,1570147328888,8220.39,0.281579,true
168137598,bn,btcusdt,1570147328888,8220.24,0.05,true
168137599,bn,btcusdt,1570147328888,8220.04,0.1,true
168137600,bn,btcusdt,1570147328888,8218.88,0.379626,true
168137601,bn,btcusdt,1570147328888,8218.87,0.540063,true
168137602,bn,btcusdt,1570147328888,8218.86,0.304178,true
168137603,bn,btcusdt,1570147328888,8218.85,0.773998,true
168137604,bn,btcusdt,1570147328888,8218.84,0.833518,true
168137605,bn,btcusdt,1570147329172,8222.8,0.057698,false
168137606,bn,btcusdt,1570147329707,8222.12,0.005622,false
168137607,bn,btcusdt,1570147330086,8220.77,0.156231,false
168137608,bn,btcusdt,1570147330245,8222.04,0.007739,false
168137609,bn,btcusdt,1570147331360,8220.2,0.006074,true
168137610,bn,btcusdt,1570147331529,8221.23,0.10052,false
168137611,bn,btcusdt,1570147331770,8221.74,0.00127,false
168137612,bn,btcusdt,1570147332198,8218.5,0.003041,true
168137613,bn,btcusdt,1570147332962,8221.34,0.119957,false
168137614,bn,btcusdt,1570147333256,8218.04,0.072083,true
168137615,bn,btcusdt,1570147334096,8221.04,0.047993,false
168137616,bn,btcusdt,1570147334441,8221.04,0.103956,false
168137617,bn,btcusdt,1570147334441,8221.05,0.097894,false
168137618,bn,btcusdt,1570147335165,8220.35,0.30872,true
168137619,bn,btcusdt,1570147335338,8221.04,0.010679,false
168137620,bn,btcusdt,1570147336894,8219.35,0.332956,true
168137621,bn,btcusdt,1570147337071,8220.66,0.109545,false
168137622,bn,btcusdt,1570147337071,8220.72,0.010422,false
168137623,bn,btcusdt,1570147337542,8220.59,0.016602,false
168137624,bn,btcusdt,1570147338068,8220.47,0.002432,false
168137625,bn,btcusdt,1570147339095,8220.11,0.002428,false
168137626,bn,btcusdt,1570147339274,8220.11,0.006412,false
168137627,bn,btcusdt,1570147342260,8219.26,0.13333,false
168137628,bn,btcusdt,1570147342260,8219.27,0.01661,false
168137629,bn,btcusdt,1570147342429,8218.07,0.024333,true
168137630,bn,btcusdt,1570147342429,8218.06,0.253977,true
168137631,bn,btcusdt,1570147342429,8218.01,0.13675,true
168137632,bn,btcusdt,1570147342886,8218.75,0.196184,false
168137633,bn,btcusdt,1570147343987,8218.1,0.024333,true
168137634,bn,btcusdt,1570147343987,8218.09,0.090061,true
168137635,bn,btcusdt,1570147344146,8218.1,0.024333,true
168137636,bn,btcusdt,1570147344146,8218.09,0.035671,true
168137637,bn,btcusdt,1570147346604,8218.1,0.024333,true
168137638,bn,btcusdt,1570147346604,8218.09,0.023876,true
168137639,bn,btcusdt,1570147346604,8217.92,0.122066,true
168137640,bn,btcusdt,1570147347187,8217.71,0.02,true
168137641,bn,btcusdt,1570147347429,8218.79,0.002432,false
168137642,bn,btcusdt,1570147347953,8218.54,0.023268,false
168137643,bn,btcusdt,1570147348338,8218.29,0.002428,false
168137644,bn,btcusdt,1570147348650,8218.02,0.368245,false
168137645,bn,btcusdt,1570147350049,8218.09,0.152708,false
168137646,bn,btcusdt,1570147350049,8218.14,0.459393,false
168137647,bn,btcusdt,1570147350049,8218.2,0.382263,false
168137648,bn,btcusdt,1570147350169,8217.72,0.003676,true
168137649,bn,btcusdt,1570147351735,8217.72,0.060006,true
168137650,bn,btcusdt,1570147351814,8218.18,0.1266,false
168137651,bn,btcusdt,1570147351817,8217.96,0.154057,false
168137652,bn,btcusdt,1570147353461,8218.14,0.010679,false
168137653,bn,btcusdt,1570147353802,8217.92,0.050409,false
168137654,bn,btcusdt,1570147354574,8218.14,0.002314,false
168137655,bn,btcusdt,1570147355243,8217.71,0.000091,true
168137656,bn,btcusdt,1570147355243,8217.45,0.024335,true
168137657,bn,btcusdt,1570147355243,8217.44,0.024338,true
168137658,bn,btcusdt,1570147355243,8217.27,0.019851,true
168137659,bn,btcusdt,1570147355243,8217,0.113118,true
168137660,bn,btcusdt,1570147355408,8216.99,0.002408,false
168137661,bn,btcusdt,1570147355491,8216.96,0.0036,false
168137662,bn,btcusdt,1570147355604,8216.92,0.030523,false
168137663,bn,btcusdt,1570147356707,8215.8,0.058834,true
168137664,bn,btcusdt,1570147357733,8216.54,0.001759,false
168137665,bn,btcusdt,1570147358026,8216.54,0.0013,false
168137666,bn,btcusdt,1570147358115,8216.54,0.002407,false
168137667,bn,btcusdt,1570147358376,8215.29,0.024341,true
168137668,bn,btcusdt,1570147358376,8215.28,0.048892,true
168137669,bn,btcusdt,1570147358680,8216.54,0.012116,false
168137670,bn,btcusdt,1570147360990,8215.29,0.024341,true
168137671,bn,btcusdt,1570147360990,8215.28,0.007513,true
168137672,bn,btcusdt,1570147362571,8215.63,0.443368,false
168137673,bn,btcusdt,1570147363092,8216.27,0.002426,false
168137674,bn,btcusdt,1570147363847,8215.02,0.060019,true
168137675,bn,btcusdt,1570147364163,8216.22,0.011726,false
168137676,bn,btcusdt,1570147364274,8216.21,0.0297,false
