Alert ID,Ticker,Description,Time
261017427,"BINANCE:COMPUSDTPERP, 15m",ticker:COMPUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:462.3;timenow:2021-08-23T02:40:45Z,2021-08-23T02:40:45.000Z
261016731,"BINANCE:ALGOUSDTPERP, 15m",ticker:ALGOUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.1661;timenow:2021-08-23T02:29:00Z,2021-08-23T02:29:00.000Z
261015348,"BINANCE:SOLUSDTPERP, 15m",ticker:SOLUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:73.929;timenow:2021-08-23T02:17:10Z,2021-08-23T02:17:10.000Z
261017717,"BINANCE:BAKEUSDTPERP, 15m",ticker:BAKEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:3.0323;timenow:2021-08-23T02:15:01Z,2021-08-23T02:15:01.000Z
261017717,"BINANCE:BAKEUSDTPERP, 15m",ticker:BAKEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:3.0287;timenow:2021-08-23T02:10:01Z,2021-08-23T02:10:01.000Z
261019454,"BINANCE:SKLUSDTPERP, 15m",ticker:SKLUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.37449;timenow:2021-08-23T02:02:01Z,2021-08-23T02:02:01.000Z
261016963,"BINANCE:1000SHIBUSDTPERP, 15m",ticker:1000SHIBUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.008281;timenow:2021-08-23T02:00:04Z,2021-08-23T02:00:04.000Z
261016169,"BINANCE:CHRUSDTPERP, 15m",ticker:CHRUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.4065;timenow:2021-08-23T01:55:37Z,2021-08-23T01:55:37.000Z
261019454,"BINANCE:SKLUSDTPERP, 15m",ticker:SKLUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.37454;timenow:2021-08-23T01:54:31Z,2021-08-23T01:54:31.000Z
261015348,"BINANCE:SOLUSDTPERP, 15m",ticker:SOLUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:73.931;timenow:2021-08-23T01:53:52Z,2021-08-23T01:53:52.000Z
261015951,"BINANCE:CHZUSDTPERP, 15m",ticker:CHZUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.38353;timenow:2021-08-23T01:50:07Z,2021-08-23T01:50:07.000Z
261016731,"BINANCE:ALGOUSDTPERP, 15m",ticker:ALGOUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.1664;timenow:2021-08-23T01:47:58Z,2021-08-23T01:47:58.000Z
261016963,"BINANCE:1000SHIBUSDTPERP, 15m",ticker:1000SHIBUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.008281;timenow:2021-08-23T01:45:00Z,2021-08-23T01:45:00.000Z
261016963,"BINANCE:1000SHIBUSDTPERP, 15m",ticker:1000SHIBUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.00828;timenow:2021-08-23T01:44:47Z,2021-08-23T01:44:47.000Z
261016282,"BINANCE:OCEANUSDTPERP, 15m",ticker:OCEANUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.97531;timenow:2021-08-23T01:39:43Z,2021-08-23T01:39:43.000Z
261015348,"BINANCE:SOLUSDTPERP, 15m",ticker:SOLUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:73.939;timenow:2021-08-23T01:30:42Z,2021-08-23T01:30:42.000Z
261015348,"BINANCE:SOLUSDTPERP, 15m",ticker:SOLUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:73.936;timenow:2021-08-23T01:23:03Z,2021-08-23T01:23:03.000Z
261019175,"BINANCE:BLZUSDTPERP, 15m",ticker:BLZUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.25966;timenow:2021-08-23T01:21:21Z,2021-08-23T01:21:21.000Z
261017331,"BINANCE:COTIUSDTPERP, 15m",ticker:COTIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.31133;timenow:2021-08-23T01:00:02Z,2021-08-23T01:00:02.000Z
261017331,"BINANCE:COTIUSDTPERP, 15m",ticker:COTIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.31118;timenow:2021-08-23T00:45:28Z,2021-08-23T00:45:28.000Z
261017331,"BINANCE:COTIUSDTPERP, 15m",ticker:COTIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.31118;timenow:2021-08-23T00:44:31Z,2021-08-23T00:44:31.000Z
261018985,"BINANCE:KEEPUSDTPERP, 15m",ticker:KEEPUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.4362;timenow:2021-08-23T00:32:36Z,2021-08-23T00:32:36.000Z
261019454,"BINANCE:SKLUSDTPERP, 15m",ticker:SKLUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.37414;timenow:2021-08-23T00:31:59Z,2021-08-23T00:31:59.000Z
261015772,"BINANCE:ATOMUSDTPERP, 15m",ticker:ATOMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:22.143;timenow:2021-08-23T00:25:50Z,2021-08-23T00:25:50.000Z
261017331,"BINANCE:COTIUSDTPERP, 15m",ticker:COTIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.31128;timenow:2021-08-23T00:23:14Z,2021-08-23T00:23:14.000Z
261019454,"BINANCE:SKLUSDTPERP, 15m",ticker:SKLUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.37359;timenow:2021-08-23T00:21:56Z,2021-08-23T00:21:56.000Z
261016114,"BINANCE:NEARUSDTPERP, 15m",ticker:NEARUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:5.7146;timenow:2021-08-23T00:20:58Z,2021-08-23T00:20:58.000Z
261015865,"BINANCE:RUNEUSDTPERP, 15m",ticker:RUNEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:10.768;timenow:2021-08-23T00:17:10Z,2021-08-23T00:17:10.000Z
261019175,"BINANCE:BLZUSDTPERP, 15m",ticker:BLZUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.25991;timenow:2021-08-23T00:15:08Z,2021-08-23T00:15:08.000Z
261019279,"BINANCE:YFIUSDTPERP, 15m",ticker:YFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:39685;timenow:2021-08-23T00:05:15Z,2021-08-23T00:05:15.000Z
261016642,"BINANCE:DENTUSDTPERP, 15m",ticker:DENTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.006961;timenow:2021-08-23T00:02:42Z,2021-08-23T00:02:42.000Z
261019175,"BINANCE:BLZUSDTPERP, 15m",ticker:BLZUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.25988;timenow:2021-08-23T00:02:26Z,2021-08-23T00:02:26.000Z
261016333,"BINANCE:KAVAUSDTPERP, 15m",ticker:KAVAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:8.6042;timenow:2021-08-23T00:01:06Z,2021-08-23T00:01:06.000Z
261019279,"BINANCE:YFIUSDTPERP, 15m",ticker:YFIUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:39686;timenow:2021-08-22T23:43:00Z,2021-08-22T23:43:00.000Z
261019229,"BINANCE:LRCUSDTPERP, 15m",ticker:LRCUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.55196;timenow:2021-08-22T23:36:02Z,2021-08-22T23:36:02.000Z
261018031,"BINANCE:IOSTUSDTPERP, 15m",ticker:IOSTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.037183;timenow:2021-08-22T23:30:07Z,2021-08-22T23:30:07.000Z
261019493,"BINANCE:LITUSDTPERP, 15m",ticker:LITUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:5.22;timenow:2021-08-22T23:30:03Z,2021-08-22T23:30:03.000Z
261016821,"BINANCE:MANAUSDTPERP, 15m",ticker:MANAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.8863;timenow:2021-08-22T23:29:07Z,2021-08-22T23:29:07.000Z
261015348,"BINANCE:SOLUSDTPERP, 15m",ticker:SOLUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:73.94;timenow:2021-08-22T23:27:25Z,2021-08-22T23:27:25.000Z
261016385,"BINANCE:FTMUSDTPERP, 15m",ticker:FTMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.56019;timenow:2021-08-22T23:26:11Z,2021-08-22T23:26:11.000Z
261015309,"BINANCE:ALICEUSDTPERP, 15m",ticker:ALICEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:16.43;timenow:2021-08-22T23:25:55Z,2021-08-22T23:25:55.000Z
261018031,"BINANCE:IOSTUSDTPERP, 15m",ticker:IOSTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.037183;timenow:2021-08-22T23:24:37Z,2021-08-22T23:24:37.000Z
261015582,"BINANCE:LUNAUSDTPERP, 15m",ticker:LUNAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:27.515;timenow:2021-08-22T23:21:25Z,2021-08-22T23:21:25.000Z
261016642,"BINANCE:DENTUSDTPERP, 15m",ticker:DENTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.006963;timenow:2021-08-22T23:20:52Z,2021-08-22T23:20:52.000Z
261019493,"BINANCE:LITUSDTPERP, 15m",ticker:LITUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:5.221;timenow:2021-08-22T23:20:45Z,2021-08-22T23:20:45.000Z
261018229,"BINANCE:BTTUSDTPERP, 15m",ticker:BTTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.004352;timenow:2021-08-22T23:18:12Z,2021-08-22T23:18:12.000Z
261018170,"BINANCE:AUDIOUSDTPERP, 15m",ticker:AUDIOUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:2.8147;timenow:2021-08-22T23:17:08Z,2021-08-22T23:17:08.000Z
261018942,"BINANCE:FLMUSDTPERP, 15m",ticker:FLMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.7179;timenow:2021-08-22T23:16:55Z,2021-08-22T23:16:55.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:76.53;timenow:2021-08-22T23:16:34Z,2021-08-22T23:16:34.000Z
261018342,"BINANCE:ICXUSDTPERP, 15m",ticker:ICXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.4754;timenow:2021-08-22T23:16:26Z,2021-08-22T23:16:26.000Z
261018689,"BINANCE:IOTXUSDTPERP, 15m",ticker:IOTXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.07902;timenow:2021-08-22T23:15:02Z,2021-08-22T23:15:02.000Z
261018942,"BINANCE:FLMUSDTPERP, 15m",ticker:FLMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.718;timenow:2021-08-22T23:11:09Z,2021-08-22T23:11:09.000Z
261018689,"BINANCE:IOTXUSDTPERP, 15m",ticker:IOTXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.07898;timenow:2021-08-22T23:10:03Z,2021-08-22T23:10:03.000Z
261019077,"BINANCE:ZILUSDTPERP, 15m",ticker:ZILUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.1098;timenow:2021-08-22T23:07:22Z,2021-08-22T23:07:22.000Z
261016908,"BINANCE:SNXUSDTPERP, 15m",ticker:SNXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:13.374;timenow:2021-08-22T23:02:44Z,2021-08-22T23:02:44.000Z
261017549,"BINANCE:TRBUSDTPERP, 15m",ticker:TRBUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:60.75;timenow:2021-08-22T23:01:40Z,2021-08-22T23:01:40.000Z
261019117,"BINANCE:ZENUSDTPERP, 15m",ticker:ZENUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:74.804;timenow:2021-08-22T23:00:51Z,2021-08-22T23:00:51.000Z
261015443,"BINANCE:BNBUSDTPERP, 15m",ticker:BNBUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:447.31;timenow:2021-08-22T23:00:17Z,2021-08-22T23:00:17.000Z
261015484,"BINANCE:DOTUSDTPERP, 15m",ticker:DOTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:27.494;timenow:2021-08-22T23:00:17Z,2021-08-22T23:00:17.000Z
261015908,"BINANCE:LTCUSDTPERP, 15m",ticker:LTCUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:183.51;timenow:2021-08-22T23:00:06Z,2021-08-22T23:00:06.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:76.57;timenow:2021-08-22T23:00:09Z,2021-08-22T23:00:09.000Z
261015392,"BINANCE:MATICUSDTPERP, 15m",ticker:MATICUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.6192;timenow:2021-08-22T23:00:01Z,2021-08-22T23:00:01.000Z
261018342,"BINANCE:ICXUSDTPERP, 15m",ticker:ICXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.4757;timenow:2021-08-22T23:00:01Z,2021-08-22T23:00:01.000Z
261016998,"BINANCE:XLMUSDTPERP, 15m",ticker:XLMUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.36978;timenow:2021-08-22T23:00:00Z,2021-08-22T23:00:00.000Z
261015220,"BINANCE:AVAXUSDTPERP, 15m",ticker:AVAXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:44.37;timenow:2021-08-22T22:55:05Z,2021-08-22T22:55:05.000Z
261019117,"BINANCE:ZENUSDTPERP, 15m",ticker:ZENUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:74.81;timenow:2021-08-22T22:54:54Z,2021-08-22T22:54:54.000Z
261018838,"BINANCE:MKRUSDTPERP, 15m",ticker:MKRUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:3782;timenow:2021-08-22T22:52:59Z,2021-08-22T22:52:59.000Z
261016865,"BINANCE:TRXUSDTPERP, 15m",ticker:TRXUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.08758;timenow:2021-08-22T22:52:49Z,2021-08-22T22:52:49.000Z
261015443,"BINANCE:BNBUSDTPERP, 15m",ticker:BNBUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:447.29;timenow:2021-08-22T22:52:48Z,2021-08-22T22:52:48.000Z
261015908,"BINANCE:LTCUSDTPERP, 15m",ticker:LTCUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:183.54;timenow:2021-08-22T22:52:44Z,2021-08-22T22:52:44.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:76.53;timenow:2021-08-22T22:52:29Z,2021-08-22T22:52:29.000Z
261016217,"BINANCE:THETAUSDTPERP, 15m",ticker:THETAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:7.317;timenow:2021-08-22T22:52:29Z,2021-08-22T22:52:29.000Z
261015392,"BINANCE:MATICUSDTPERP, 15m",ticker:MATICUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.6194;timenow:2021-08-22T22:52:27Z,2021-08-22T22:52:27.000Z
261015267,"BINANCE:DOGEUSDTPERP, 15m",ticker:DOGEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.31386;timenow:2021-08-22T22:52:18Z,2021-08-22T22:52:18.000Z
