Alert ID,Ticker,Description,Time
260668658,"BINANCE:UNFIUSDTPERP, 5m",ticker:UNFIUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:13.581;timenow:2021-08-22T14:40:01Z,2021-08-22T14:40:01.000Z
260668295,"BINANCE:OGNUSDTPERP, 5m",ticker:OGNUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:1.135;timenow:2021-08-22T14:40:00Z,2021-08-22T14:40:00.000Z
260668350,"BINANCE:IOSTUSDTPERP, 5m",ticker:IOSTUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.036333;timenow:2021-08-22T14:35:00Z,2021-08-22T14:35:00.000Z
260668136,"BINANCE:BAKEUSDTPERP, 5m",ticker:BAKEUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:3.1237;timenow:2021-08-22T14:30:00Z,2021-08-22T14:30:00.000Z
260667760,"BINANCE:DODOUSDTPERP, 5m",ticker:DODOUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:2.199;timenow:2021-08-22T14:25:00Z,2021-08-22T14:25:00.000Z
260668160,"BINANCE:WAVESUSDTPERP, 5m",ticker:WAVESUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:26.053;timenow:2021-08-22T14:20:02Z,2021-08-22T14:20:02.000Z
260669234,"BINANCE:SKLUSDTPERP, 5m",ticker:SKLUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.35106;timenow:2021-08-22T13:50:00Z,2021-08-22T13:50:00.000Z
260668522,"BINANCE:KNCUSDTPERP, 5m",ticker:KNCUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:2.063;timenow:2021-08-22T13:30:00Z,2021-08-22T13:30:00.000Z
260667697,"BINANCE:CRVUSDTPERP, 5m",ticker:CRVUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:2.274;timenow:2021-08-22T13:20:00Z,2021-08-22T13:20:00.000Z
260666668,"BINANCE:SOLUSDTPERP, 5m",ticker:SOLUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:75.143;timenow:2021-08-22T13:20:00Z,2021-08-22T13:20:00.000Z
260669182,"BINANCE:ONTUSDTPERP, 5m",ticker:ONTUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:1.0975;timenow:2021-08-22T13:20:00Z,2021-08-22T13:20:00.000Z
260668136,"BINANCE:BAKEUSDTPERP, 5m",ticker:BAKEUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:2.983;timenow:2021-08-22T13:20:00Z,2021-08-22T13:20:00.000Z
260669234,"BINANCE:SKLUSDTPERP, 5m",ticker:SKLUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.33599;timenow:2021-08-22T13:20:00Z,2021-08-22T13:20:00.000Z
260669055,"BINANCE:ZILUSDTPERP, 5m",ticker:ZILUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.10753;timenow:2021-08-22T13:20:00Z,2021-08-22T13:20:00.000Z
260669109,"BINANCE:BLZUSDTPERP, 5m",ticker:BLZUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.25623;timenow:2021-08-22T13:15:00Z,2021-08-22T13:15:00.000Z
260667437,"BINANCE:DENTUSDTPERP, 5m",ticker:DENTUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.006852;timenow:2021-08-22T13:10:00Z,2021-08-22T13:10:00.000Z
260667016,"BINANCE:LTCUSDTPERP, 5m",ticker:LTCUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:185.16;timenow:2021-08-22T13:10:00Z,2021-08-22T13:10:00.000Z
260668325,"BINANCE:RSRUSDTPERP, 5m",ticker:RSRUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.051758;timenow:2021-08-22T13:10:00Z,2021-08-22T13:10:00.000Z
260668584,"BINANCE:ICXUSDTPERP, 5m",ticker:ICXUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:1.4544;timenow:2021-08-22T13:05:01Z,2021-08-22T13:05:01.000Z
260666697,"BINANCE:MATICUSDTPERP, 5m",ticker:MATICUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:1.631;timenow:2021-08-22T13:00:00Z,2021-08-22T13:00:00.000Z
260668750,"BINANCE:HOTUSDTPERP, 5m",ticker:HOTUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.011183;timenow:2021-08-22T13:00:00Z,2021-08-22T13:00:00.000Z
260667220,"BINANCE:OCEANUSDTPERP, 5m",ticker:OCEANUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.9822;timenow:2021-08-22T12:50:00Z,2021-08-22T12:50:00.000Z
260667760,"BINANCE:DODOUSDTPERP, 5m",ticker:DODOUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:2.145;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260667176,"BINANCE:CHRUSDTPERP, 5m",ticker:CHRUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.4033;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260668057,"BINANCE:XTZUSDTPERP, 5m",ticker:XTZUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:3.806;timenow:2021-08-22T12:45:01Z,2021-08-22T12:45:01.000Z
260666736,"BINANCE:BNBUSDTPERP, 5m",ticker:BNBUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:452.27;timenow:2021-08-22T12:45:01Z,2021-08-22T12:45:01.000Z
260669264,"BINANCE:LITUSDTPERP, 5m",ticker:LITUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:5.167;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260668724,"BINANCE:BALUSDTPERP, 5m",ticker:BALUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:29.603;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260666594,"BINANCE:DOGEUSDTPERP, 5m",ticker:DOGEUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.31692;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260667560,"BINANCE:MANAUSDTPERP, 5m",ticker:MANAUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.887;timenow:2021-08-22T12:45:01Z,2021-08-22T12:45:01.000Z
260666403,"BINANCE:BTCUSDTPERP, 5m",ticker:BTCUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:48936.99;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260666814,"BINANCE:LUNAUSDTPERP, 5m",ticker:LUNAUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:28.026;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260667948,"BINANCE:COMPUSDTPERP, 5m",ticker:COMPUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:471.71;timenow:2021-08-22T12:45:01Z,2021-08-22T12:45:01.000Z
260666465,"BINANCE:ADAUSDTPERP, 5m",ticker:ADAUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:2.5811;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260669109,"BINANCE:BLZUSDTPERP, 5m",ticker:BLZUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.2519;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260668949,"BINANCE:EGLDUSDTPERP, 5m",ticker:EGLDUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:148.38;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260667196,"BINANCE:THETAUSDTPERP, 5m",ticker:THETAUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:7.392;timenow:2021-08-22T12:45:00Z,2021-08-22T12:45:00.000Z
260667584,"BINANCE:TRXUSDTPERP, 5m",ticker:TRXUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.0891;timenow:2021-08-22T12:40:02Z,2021-08-22T12:40:02.000Z
260666560,"BINANCE:AVAXUSDTPERP, 5m",ticker:AVAXUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:43.014;timenow:2021-08-22T12:40:00Z,2021-08-22T12:40:00.000Z
260666499,"BINANCE:AXSUSDTPERP, 5m",ticker:AXSUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:77.7;timenow:2021-08-22T12:40:00Z,2021-08-22T12:40:00.000Z
260668491,"BINANCE:BTTUSDTPERP, 5m",ticker:BTTUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.004408;timenow:2021-08-22T12:35:00Z,2021-08-22T12:35:00.000Z
260668845,"BINANCE:BELUSDTPERP, 5m",ticker:BELUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:2.4645;timenow:2021-08-22T12:30:01Z,2021-08-22T12:30:01.000Z
260667399,"BINANCE:VETUSDTPERP, 5m",ticker:VETUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.1302;timenow:2021-08-22T12:30:02Z,2021-08-22T12:30:02.000Z
260668777,"BINANCE:AKROUSDTPERP, 5m",ticker:AKROUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.03426;timenow:2021-08-22T12:30:01Z,2021-08-22T12:30:01.000Z
260666848,"BINANCE:EOSUSDTPERP, 5m",ticker:EOSUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:5.464;timenow:2021-08-22T12:30:01Z,2021-08-22T12:30:01.000Z
260667886,"BINANCE:COTIUSDTPERP, 5m",ticker:COTIUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.30974;timenow:2021-08-22T12:30:00Z,2021-08-22T12:30:00.000Z
260667321,"BINANCE:AAVEUSDTPERP, 5m",ticker:AAVEUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:404.05;timenow:2021-08-22T12:15:01Z,2021-08-22T12:15:01.000Z
260668081,"BINANCE:NEOUSDTPERP, 5m",ticker:NEOUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:55.999;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260668235,"BINANCE:DASHUSDTPERP, 5m",ticker:DASHUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:237.39;timenow:2021-08-22T12:10:03Z,2021-08-22T12:10:03.000Z
260666432,"BINANCE:ETHUSDTPERP, 5m",ticker:ETHUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:3246.61;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260667298,"BINANCE:UNIUSDTPERP, 5m",ticker:UNIUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:28.77;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260668611,"BINANCE:ZECUSDTPERP, 5m",ticker:ZECUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:158.56;timenow:2021-08-22T12:10:01Z,2021-08-22T12:10:01.000Z
260668036,"BINANCE:TRBUSDTPERP, 5m",ticker:TRBUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:59.94;timenow:2021-08-22T12:10:01Z,2021-08-22T12:10:01.000Z
260668454,"BINANCE:AUDIOUSDTPERP, 5m",ticker:AUDIOUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:2.9033;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260667610,"BINANCE:SNXUSDTPERP, 5m",ticker:SNXUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:13.533;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260669083,"BINANCE:ZENUSDTPERP, 5m",ticker:ZENUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:75.75;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260667523,"BINANCE:SRMUSDTPERP, 5m",ticker:SRMUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:7.684;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260668932,"BINANCE:MKRUSDTPERP, 5m",ticker:MKRUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:3834.6;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260666939,"BINANCE:ATOMUSDTPERP, 5m",ticker:ATOMUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:22.529;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260666523,"BINANCE:XRPUSDTPERP, 5m",ticker:XRPUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:1.2374;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260667674,"BINANCE:XLMUSDTPERP, 5m",ticker:XLMUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.3768;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260667466,"BINANCE:GRTUSDTPERP, 5m",ticker:GRTUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:1.01262;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260666788,"BINANCE:ETCUSDTPERP, 5m",ticker:ETCUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:68.005;timenow:2021-08-22T12:10:00Z,2021-08-22T12:10:00.000Z
260668633,"BINANCE:RVNUSDTPERP, 5m",ticker:RVNUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.14014;timenow:2021-08-22T12:05:02Z,2021-08-22T12:05:02.000Z
260667220,"BINANCE:OCEANUSDTPERP, 5m",ticker:OCEANUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.99711;timenow:2021-08-22T12:00:01Z,2021-08-22T12:00:01.000Z
260668454,"BINANCE:AUDIOUSDTPERP, 5m",ticker:AUDIOUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:2.9332;timenow:2021-08-22T12:00:01Z,2021-08-22T12:00:01.000Z
260668777,"BINANCE:AKROUSDTPERP, 5m",ticker:AKROUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.03475;timenow:2021-08-22T12:00:00Z,2021-08-22T12:00:00.000Z
260666875,"BINANCE:LINKUSDTPERP, 5m",ticker:LINKUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:28.288;timenow:2021-08-22T11:50:02Z,2021-08-22T11:50:02.000Z
260668191,"BINANCE:LINAUSDTPERP, 5m",ticker:LINAUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.06356;timenow:2021-08-22T11:50:00Z,2021-08-22T11:50:00.000Z
260669109,"BINANCE:BLZUSDTPERP, 5m",ticker:BLZUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.25392;timenow:2021-08-22T11:50:00Z,2021-08-22T11:50:00.000Z
260668903,"BINANCE:ZRXUSDTPERP, 5m",ticker:ZRXUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:1.1037;timenow:2021-08-22T11:35:01Z,2021-08-22T11:35:01.000Z
260667920,"BINANCE:BZRXUSDTPERP, 5m",ticker:BZRXUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.4167;timenow:2021-08-22T11:35:01Z,2021-08-22T11:35:01.000Z
260666628,"BINANCE:ALICEUSDTPERP, 5m",ticker:ALICEUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:16.13;timenow:2021-08-22T11:35:00Z,2021-08-22T11:35:00.000Z
260667076,"BINANCE:ICPUSDTPERP, 5m",ticker:ICPUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:65.53;timenow:2021-08-22T11:35:00Z,2021-08-22T11:35:00.000Z
260666697,"BINANCE:MATICUSDTPERP, 5m",ticker:MATICUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.6392;timenow:2021-08-22T11:30:00Z,2021-08-22T11:30:00.000Z
260668160,"BINANCE:WAVESUSDTPERP, 5m",ticker:WAVESUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:26.307;timenow:2021-08-22T11:25:00Z,2021-08-22T11:25:00.000Z
260667560,"BINANCE:MANAUSDTPERP, 5m",ticker:MANAUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.904;timenow:2021-08-22T11:25:00Z,2021-08-22T11:25:00.000Z
260667646,"BINANCE:1000SHIBUSDTPERP, 5m",ticker:1000SHIBUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.008284;timenow:2021-08-22T11:20:00Z,2021-08-22T11:20:00.000Z
260666939,"BINANCE:ATOMUSDTPERP, 5m",ticker:ATOMUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:23.017;timenow:2021-08-22T11:05:00Z,2021-08-22T11:05:00.000Z
260667121,"BINANCE:TLMUSDTPERP, 5m",ticker:TLMUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.2957;timenow:2021-08-22T11:00:01Z,2021-08-22T11:00:01.000Z
260667862,"BINANCE:1INCHUSDTPERP, 5m",ticker:1INCHUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:3.422;timenow:2021-08-22T10:55:06Z,2021-08-22T10:55:06.000Z
260668777,"BINANCE:AKROUSDTPERP, 5m",ticker:AKROUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.03425;timenow:2021-08-22T10:55:02Z,2021-08-22T10:55:02.000Z
260667798,"BINANCE:SXPUSDTPERP, 5m",ticker:SXPUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:3.6584;timenow:2021-08-22T10:55:01Z,2021-08-22T10:55:01.000Z
260667646,"BINANCE:1000SHIBUSDTPERP, 5m",ticker:1000SHIBUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.008183;timenow:2021-08-22T10:55:01Z,2021-08-22T10:55:01.000Z
260667829,"BINANCE:QTUMUSDTPERP, 5m",ticker:QTUMUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:13.682;timenow:2021-08-22T10:55:01Z,2021-08-22T10:55:01.000Z
260667369,"BINANCE:SUSHIUSDTPERP, 5m",ticker:SUSHIUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:13.85;timenow:2021-08-22T10:55:01Z,2021-08-22T10:55:01.000Z
260668689,"BINANCE:BANDUSDTPERP, 5m",ticker:BANDUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:9.2299;timenow:2021-08-22T10:55:00Z,2021-08-22T10:55:00.000Z
260667271,"BINANCE:FTMUSDTPERP, 5m",ticker:FTMUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.56236;timenow:2021-08-22T10:55:00Z,2021-08-22T10:55:00.000Z
260667730,"BINANCE:KSMUSDTPERP, 5m",ticker:KSMUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:335.14;timenow:2021-08-22T10:55:00Z,2021-08-22T10:55:00.000Z
260666763,"BINANCE:DOTUSDTPERP, 5m",ticker:DOTUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:27.776;timenow:2021-08-22T10:55:00Z,2021-08-22T10:55:00.000Z
260668816,"BINANCE:IOTXUSDTPERP, 5m",ticker:IOTXUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.08075;timenow:2021-08-22T10:40:01Z,2021-08-22T10:40:01.000Z
260667098,"BINANCE:BCHUSDTPERP, 5m",ticker:BCHUSDTPERP;interval:5;buy:0;sell:0;buy_strong:0;sell_strong:1;close:682.78;timenow:2021-08-22T10:40:00Z,2021-08-22T10:40:00.000Z
260668975,"BINANCE:FLMUSDTPERP, 5m",ticker:FLMUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.7182;timenow:2021-08-22T10:40:01Z,2021-08-22T10:40:01.000Z
260668427,"BINANCE:XMRUSDTPERP, 5m",ticker:XMRUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:289.07;timenow:2021-08-22T10:40:01Z,2021-08-22T10:40:01.000Z
260668997,"BINANCE:KEEPUSDTPERP, 5m",ticker:KEEPUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.4193;timenow:2021-08-22T10:40:00Z,2021-08-22T10:40:00.000Z
260667862,"BINANCE:1INCHUSDTPERP, 5m",ticker:1INCHUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:3.4681;timenow:2021-08-22T10:35:00Z,2021-08-22T10:35:00.000Z
260666560,"BINANCE:AVAXUSDTPERP, 5m",ticker:AVAXUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:43.531;timenow:2021-08-22T10:20:00Z,2021-08-22T10:20:00.000Z
260666628,"BINANCE:ALICEUSDTPERP, 5m",ticker:ALICEUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:16.634;timenow:2021-08-22T10:15:00Z,2021-08-22T10:15:00.000Z
260668036,"BINANCE:TRBUSDTPERP, 5m",ticker:TRBUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:61.68;timenow:2021-08-22T10:00:01Z,2021-08-22T10:00:01.000Z
260668777,"BINANCE:AKROUSDTPERP, 5m",ticker:AKROUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.03471;timenow:2021-08-22T09:50:03Z,2021-08-22T09:50:03.000Z
260668932,"BINANCE:MKRUSDTPERP, 5m",ticker:MKRUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:3871.9;timenow:2021-08-22T09:50:00Z,2021-08-22T09:50:00.000Z
260667437,"BINANCE:DENTUSDTPERP, 5m",ticker:DENTUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.006874;timenow:2021-08-22T09:50:00Z,2021-08-22T09:50:00.000Z
260667321,"BINANCE:AAVEUSDTPERP, 5m",ticker:AAVEUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:406.96;timenow:2021-08-22T09:45:03Z,2021-08-22T09:45:03.000Z
260668491,"BINANCE:BTTUSDTPERP, 5m",ticker:BTTUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.004418;timenow:2021-08-22T09:45:00Z,2021-08-22T09:45:00.000Z
260669264,"BINANCE:LITUSDTPERP, 5m",ticker:LITUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:5.3;timenow:2021-08-22T09:40:01Z,2021-08-22T09:40:01.000Z
260667798,"BINANCE:SXPUSDTPERP, 5m",ticker:SXPUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:3.7052;timenow:2021-08-22T09:25:01Z,2021-08-22T09:25:01.000Z
260668191,"BINANCE:LINAUSDTPERP, 5m",ticker:LINAUSDTPERP;interval:5;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.06523;timenow:2021-08-22T09:25:00Z,2021-08-22T09:25:00.000Z
260668633,"BINANCE:RVNUSDTPERP, 5m",ticker:RVNUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.14092;timenow:2021-08-22T09:20:01Z,2021-08-22T09:20:01.000Z
260666875,"BINANCE:LINKUSDTPERP, 5m",ticker:LINKUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:28.515;timenow:2021-08-22T09:20:00Z,2021-08-22T09:20:00.000Z
260666910,"BINANCE:FILUSDTPERP, 5m",ticker:FILUSDTPERP;interval:5;buy:0;sell:1;buy_strong:0;sell_strong:0;close:77.717;timenow:2021-08-22T09:10:00Z,2021-08-22T09:10:00.000Z
260667610,"BINANCE:SNXUSDTPERP, 5m",ticker:SNXUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:13.635;timenow:2021-08-22T09:05:01Z,2021-08-22T09:05:01.000Z
260669205,"BINANCE:CVCUSDTPERP, 5m",ticker:CVCUSDTPERP;interval:5;buy:1;sell:0;buy_strong:0;sell_strong:0;close:0.34257;timenow:2021-08-22T08:50:00Z,2021-08-22T08:50:00.000Z
