https://www.CryptoDataDownload.com,,,,,,,
unix,date,symbol,price,amount,dollar_amount,type,trans_id
1.57517E+12,58:28.8,NEO/USDT,9.052,9.05,81.9206,sell,21290861
1.57517E+12,58:33.2,NEO/USDT,9.046,10.88,98.42048,sell,21290862
1.57517E+12,58:53.9,NEO/USDT,9.043,4.17,37.70931,sell,21290863
1.57517E+12,00:21.3,NEO/USDT,9.05,3,27.15,sell,21290864
1.57517E+12,00:27.7,NEO/USDT,9.05,41.3,373.765,sell,21290865
1.57517E+12,00:27.7,NEO/USDT,9.05,12.25,110.8625,sell,21290866
1.57517E+12,00:27.7,NEO/USDT,9.05,55.889,505.79545,sell,21290867
1.57517E+12,00:27.7,NEO/USDT,9.05,3.498,31.6569,sell,21290869
1.57517E+12,00:28.9,NEO/USDT,9.043,1.216,10.996288,sell,21290870
1.57517E+12,00:58.8,NEO/USDT,9.043,55.274,499.842782,sell,21290871
1.57517E+12,01:28.1,NEO/USDT,9.069,1.673,15.172437,buy,21290872
1.57517E+12,01:28.2,NEO/USDT,9.069,1.639,14.864091,buy,21290873
1.57517E+12,01:28.5,NEO/USDT,9.069,2.039,18.491691,buy,21290874
1.57517E+12,01:28.8,NEO/USDT,9.069,1.114,10.102866,buy,21290875
1.57517E+12,01:34.2,NEO/USDT,9.067,5.956,54.003052,buy,21290876
1.57517E+12,01:34.4,NEO/USDT,9.067,1.454,13.183418,sell,21290877
1.57517E+12,01:34.5,NEO/USDT,9.067,1.98,17.95266,sell,21290878
1.57517E+12,01:35.5,NEO/USDT,9.067,0.006,0.054402,sell,21290879
1.57517E+12,01:36.2,NEO/USDT,9.068,1.986,18.009048,sell,21290881
1.57517E+12,01:36.3,NEO/USDT,9.069,93.535,848.268915,buy,21290883
1.57517E+12,01:36.3,NEO/USDT,9.07,60,544.2,buy,21290884
1.57517E+12,01:36.4,NEO/USDT,9.07,7.062,64.05234,buy,21290885
1.57517E+12,01:38.3,NEO/USDT,9.082,1.652,15.003464,buy,21290886
1.57517E+12,01:38.4,NEO/USDT,9.082,2.643,24.003726,buy,21290887
1.57517E+12,01:38.6,NEO/USDT,9.081,11.011,99.990891,buy,21290888
1.57517E+12,01:38.6,NEO/USDT,9.081,5.946,53.995626,buy,21290889
1.57517E+12,01:38.6,NEO/USDT,9.081,4.479,40.673799,buy,21290890
1.57517E+12,01:38.7,NEO/USDT,9.081,9.911,90.001791,buy,21290891
1.57517E+12,01:38.7,NEO/USDT,9.081,1.113,10.107153,buy,21290892
1.57517E+12,01:38.8,NEO/USDT,9.081,4.593,41.709033,buy,21290893
1.57517E+12,01:38.9,NEO/USDT,9.081,8.109,73.637829,buy,21290894
1.57517E+12,01:38.9,NEO/USDT,9.082,23.167,210.402694,sell,21290896
1.57517E+12,01:39.0,NEO/USDT,9.081,23.167,210.379527,buy,21290897
1.57517E+12,01:39.0,NEO/USDT,9.082,4.36,39.59752,sell,21290898
1.57517E+12,01:39.0,NEO/USDT,9.082,1.113,10.108266,sell,21290899
1.57517E+12,01:39.1,NEO/USDT,9.082,3.614,32.822348,sell,21290900
1.57517E+12,01:39.2,NEO/USDT,9.082,1.982,18.000524,sell,21290901
1.57517E+12,01:39.2,NEO/USDT,9.072,36.79,333.75888,sell,21290902
1.57517E+12,01:39.3,NEO/USDT,9.082,1.113,10.108266,sell,21290903
1.57517E+12,01:39.3,NEO/USDT,9.082,1.113,10.108266,sell,21290904
1.57517E+12,01:39.3,NEO/USDT,9.082,1.311,11.906502,sell,21290905
1.57517E+12,01:39.4,NEO/USDT,9.072,2.6,23.5872,sell,21290908
1.57517E+12,01:39.6,NEO/USDT,9.072,10.36,93.98592,sell,21290909
1.57517E+12,01:39.6,NEO/USDT,9.081,1.119,10.161639,buy,21290910
1.57517E+12,01:39.6,NEO/USDT,9.081,1.983,18.007623,buy,21290911
1.57517E+12,01:39.7,NEO/USDT,9.081,0.611,5.548491,buy,21290912
1.57517E+12,01:40.5,NEO/USDT,9.082,5.996,54.455672,sell,21290913
1.57517E+12,01:41.4,NEO/USDT,9.081,1.115,10.125315,sell,21290914
1.57517E+12,01:42.2,NEO/USDT,9.088,11.978,108.856064,buy,21290916
1.57517E+12,01:45.3,NEO/USDT,9.087,11.98,108.86226,buy,21290917
1.57517E+12,01:48.1,NEO/USDT,9.085,55.035,499.992975,buy,21290918
1.57517E+12,01:48.1,NEO/USDT,9.086,34.9,317.1014,sell,21290920
1.57517E+12,01:48.1,NEO/USDT,9.086,438.68,3985.84648,sell,21290921
1.57517E+12,01:48.5,NEO/USDT,9.085,1.926,17.49771,buy,21290922
1.57517E+12,02:08.6,NEO/USDT,9.072,12.32,111.76704,sell,21290923
1.57517E+12,02:11.1,NEO/USDT,9.085,1.896,17.22516,buy,21290924
1.57517E+12,02:11.2,NEO/USDT,9.085,1.759,15.980515,buy,21290925
1.57517E+12,02:11.3,NEO/USDT,9.085,1.321,12.001285,buy,21290926
1.57517E+12,02:11.3,NEO/USDT,9.085,1.71,15.53535,buy,21290927
1.57517E+12,02:11.5,NEO/USDT,9.085,7.338,66.66573,buy,21290928
1.57517E+12,02:11.5,NEO/USDT,9.085,1.978,17.97013,buy,21290929
1.57517E+12,02:11.6,NEO/USDT,9.085,9.948,90.37758,buy,21290930
1.57517E+12,02:11.7,NEO/USDT,9.085,4.954,45.00709,buy,21290931
1.57517E+12,02:12.0,NEO/USDT,9.085,90.401,821.293085,buy,21290932
1.57517E+12,02:17.8,NEO/USDT,9.084,2.201,19.993884,buy,21290933
1.57517E+12,02:27.2,NEO/USDT,9.085,170,1544.45,buy,21290934
1.57517E+12,02:28.1,NEO/USDT,9.085,8.695,78.994075,buy,21290935
1.57517E+12,02:45.1,NEO/USDT,9.085,100,908.5,sell,21290936
1.57517E+12,03:02.6,NEO/USDT,9.094,1.147,10.430818,buy,21290939
1.57517E+12,03:31.1,NEO/USDT,9.087,72.955,662.942085,buy,21290940
1.57517E+12,04:28.3,NEO/USDT,9.087,6.586,59.846982,buy,21290941
